# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012C5G052380.1	9022.2	4307	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
19888at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G034110.1	359.5	195	https://v10-1.orthodb.org/?query=19888at3699	Yellow-leaf-specific gene 9
19888at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C4G052710.1	357.2	195	https://v10-1.orthodb.org/?query=19888at3699	Yellow-leaf-specific gene 9
19888at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G002610.1	354.9	195	https://v10-1.orthodb.org/?query=19888at3699	Yellow-leaf-specific gene 9
19888at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G003470.1	346.6	195	https://v10-1.orthodb.org/?query=19888at3699	Yellow-leaf-specific gene 9
19890at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G029460.1	324.3	219	https://v10-1.orthodb.org/?query=19890at3699	Uncharacterized protein At1g05430
19890at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G012730.1	302.9	219	https://v10-1.orthodb.org/?query=19890at3699	Uncharacterized protein At1g05430
19895at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G021710.1	374.4	172	https://v10-1.orthodb.org/?query=19895at3699	Magnesium-dependent phosphatase-1, eukaryotic/archaeal-type
19895at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G000610.1	373.0	172	https://v10-1.orthodb.org/?query=19895at3699	Magnesium-dependent phosphatase-1, eukaryotic/archaeal-type
19898at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G021050.1	358.9	179	https://v10-1.orthodb.org/?query=19898at3699	Plastid lipid-associated protein/fibrillin conserved domain
19898at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G009270.1	357.8	179	https://v10-1.orthodb.org/?query=19898at3699	Plastid lipid-associated protein/fibrillin conserved domain
19908at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C1G024100.1	309.2	163	https://v10-1.orthodb.org/?query=19908at3699	Peptidyl-tRNA hydrolase II domain superfamily
19908at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G027000.1	304.5	163	https://v10-1.orthodb.org/?query=19908at3699	Peptidyl-tRNA hydrolase II domain superfamily
19913at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012C1G022800.1	283.6	168	https://v10-1.orthodb.org/?query=19913at3699	Ternary complex factor MIP1, leucine-zipper
19926at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G028440.1	377.5	209	https://v10-1.orthodb.org/?query=19926at3699	Forkhead-associated domain protein
19926at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G017570.1	377.4	209	https://v10-1.orthodb.org/?query=19926at3699	Forkhead-associated domain protein
19936at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B7G022650.1	400.9	214	https://v10-1.orthodb.org/?query=19936at3699	RNA recognition motif domain
19936at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G021270.1	400.0	214	https://v10-1.orthodb.org/?query=19936at3699	RNA recognition motif domain
19940at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012B1G027560.1	304.3	253	https://v10-1.orthodb.org/?query=19940at3699	At3g19650
19947at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G039420.1	348.6	168	https://v10-1.orthodb.org/?query=19947at3699	Ferredoxin-like protein
19947at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B3G014710.1	341.6	168	https://v10-1.orthodb.org/?query=19947at3699	Ferredoxin-like protein
19953at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G039910.1	338.4	244	https://v10-1.orthodb.org/?query=19953at3699	At3g55690
19953at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C6G014770.1	303.2	241	https://v10-1.orthodb.org/?query=19953at3699	At3g55690
19960at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G022800.1	439.1	204	https://v10-1.orthodb.org/?query=19960at3699	Plastid lipid-associated protein/fibrillin conserved domain
19960at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C7G006060.1	437.6	200	https://v10-1.orthodb.org/?query=19960at3699	Plastid lipid-associated protein/fibrillin conserved domain
19961at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G028410.1	346.0	195	https://v10-1.orthodb.org/?query=19961at3699	Multiple myeloma tumor-associated protein 2-like
19961at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G046780.1	342.1	195	https://v10-1.orthodb.org/?query=19961at3699	Multiple myeloma tumor-associated protein 2-like
19963at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G059680.1	351.9	179	https://v10-1.orthodb.org/?query=19963at3699	Sugar isomerase (SIS)
19963at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G082250.1	351.8	179	https://v10-1.orthodb.org/?query=19963at3699	Sugar isomerase (SIS)
19964at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B4G051960.1	394.7	200	https://v10-1.orthodb.org/?query=19964at3699	Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family
19964at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G010170.1	391.9	186	https://v10-1.orthodb.org/?query=19964at3699	Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family
19965at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G037600.1	379.3	182	https://v10-1.orthodb.org/?query=19965at3699	Harpin-induced family protein
19965at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G054860.1	376.4	182	https://v10-1.orthodb.org/?query=19965at3699	Harpin-induced family protein
19970at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B4G039580.1	327.3	215	https://v10-1.orthodb.org/?query=19970at3699	Putative quorum-sensing-regulated virulence factor
19970at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C6G047210.1	332.9	205	https://v10-1.orthodb.org/?query=19970at3699	Putative quorum-sensing-regulated virulence factor
19975at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B7G031360.1	293.6	147	https://v10-1.orthodb.org/?query=19975at3699	Alpha crystallin/Hsp20 domain
19975at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C1G021610.1	290.1	147	https://v10-1.orthodb.org/?query=19975at3699	Alpha crystallin/Hsp20 domain
19994at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012B8G049270.1	365.6	211	https://v10-1.orthodb.org/?query=19994at3699	Protein of unknown function DUF761, plant
19997at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G026190.1	389.2	176	https://v10-1.orthodb.org/?query=19997at3699	Mpv17/PMP22
19997at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G019300.1	389.2	176	https://v10-1.orthodb.org/?query=19997at3699	Mpv17/PMP22
19998at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G008790.1	346.2	158	https://v10-1.orthodb.org/?query=19998at3699	Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant
19998at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G052020.1	343.7	158	https://v10-1.orthodb.org/?query=19998at3699	Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant
19999at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B3G013060.1	389.8	194	https://v10-1.orthodb.org/?query=19999at3699	GNAT domain
19999at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G026470.1	387.8	194	https://v10-1.orthodb.org/?query=19999at3699	GNAT domain
20020at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G038560.1	340.9	185	https://v10-1.orthodb.org/?query=20020at3699	Cyclin
20020at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G056740.1	319.3	185	https://v10-1.orthodb.org/?query=20020at3699	Cyclin
20021at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G046480.1	460.2	253	https://v10-1.orthodb.org/?query=20021at3699	Ribosome maturation factor RimP
20021at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C2G013310.1	430.0	246	https://v10-1.orthodb.org/?query=20021at3699	Ribosome maturation factor RimP
20067at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G033910.1	289.9	150	https://v10-1.orthodb.org/?query=20067at3699	Protein disulfide-isomerase SCO2
20067at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G028220.1	272.8	148	https://v10-1.orthodb.org/?query=20067at3699	Protein disulfide-isomerase SCO2
20068at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B3G042060.1	302.3	167	https://v10-1.orthodb.org/?query=20068at3699	Zinc finger, RING-type
20068at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C7G057960.1	301.1	167	https://v10-1.orthodb.org/?query=20068at3699	Zinc finger, RING-type
20073at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G042780.1	297.9	146	https://v10-1.orthodb.org/?query=20073at3699	Glycoprotein membrane GPI-anchored
20073at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C4G012090.1	296.2	146	https://v10-1.orthodb.org/?query=20073at3699	Glycoprotein membrane GPI-anchored
20073at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C4G012100.1	282.6	146	https://v10-1.orthodb.org/?query=20073at3699	Glycoprotein membrane GPI-anchored
20073at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C2G049680.1	299.5	140	https://v10-1.orthodb.org/?query=20073at3699	Glycoprotein membrane GPI-anchored
20078at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C7G029280.1	316.5	159	https://v10-1.orthodb.org/?query=20078at3699	Zinc finger AN1 domain-containing stress-associated protein 12
20078at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G050480.1	319.8	157	https://v10-1.orthodb.org/?query=20078at3699	Zinc finger AN1 domain-containing stress-associated protein 12
20079at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B7G030010.1	321.4	184	https://v10-1.orthodb.org/?query=20079at3699	Tetratricopeptide repeat
20079at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G062280.1	318.2	183	https://v10-1.orthodb.org/?query=20079at3699	Tetratricopeptide repeat
20092at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C7G045890.1	374.0	196	https://v10-1.orthodb.org/?query=20092at3699	Cytochrome b561/ferric reductase transmembrane
20092at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G063880.1	372.3	196	https://v10-1.orthodb.org/?query=20092at3699	Cytochrome b561/ferric reductase transmembrane
20093at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G038870.1	279.5	148	https://v10-1.orthodb.org/?query=20093at3699	Thioredoxin domain
20093at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G059870.1	273.9	144	https://v10-1.orthodb.org/?query=20093at3699	Thioredoxin domain
20094at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G000530.1	237.4	126	https://v10-1.orthodb.org/?query=20094at3699	Forkhead-associated (FHA) domain
20094at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G042080.1	236.0	124	https://v10-1.orthodb.org/?query=20094at3699	Forkhead-associated (FHA) domain
20095at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B7G019560.1	377.6	239	https://v10-1.orthodb.org/?query=20095at3699	Forkhead-associated (FHA) domain
20095at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G032970.1	377.0	239	https://v10-1.orthodb.org/?query=20095at3699	Forkhead-associated (FHA) domain
20106at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012B5G019730.1	275.3	181	https://v10-1.orthodb.org/?query=20106at3699	Peptidylprolyl isomerase
20111at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G036710.1	386.5	194	https://v10-1.orthodb.org/?query=20111at3699	Tetratricopeptide repeat
20111at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G030250.1	378.5	194	https://v10-1.orthodb.org/?query=20111at3699	Tetratricopeptide repeat
20119at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G001140.1	388.5	139	https://v10-1.orthodb.org/?query=20119at3699	Jacalin-like lectin domain
20119at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B3G035500.1	380.6	138	https://v10-1.orthodb.org/?query=20119at3699	Jacalin-like lectin domain
20119at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G021140.1	376.6	138	https://v10-1.orthodb.org/?query=20119at3699	Jacalin-like lectin domain
20124at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G007570.1	343.1	161	https://v10-1.orthodb.org/?query=20124at3699	Actin-related protein 2/3 complex subunit 3
20124at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B4G001110.1	342.6	161	https://v10-1.orthodb.org/?query=20124at3699	Actin-related protein 2/3 complex subunit 3
20125at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G019450.1	288.0	151	https://v10-1.orthodb.org/?query=20125at3699	Nitrogen regulatory protein PII
20125at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G019850.1	287.2	151	https://v10-1.orthodb.org/?query=20125at3699	Nitrogen regulatory protein PII
20129at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G033370.1	413.7	257	https://v10-1.orthodb.org/?query=20129at3699	Homeobox domain
20129at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G053430.1	420.0	256	https://v10-1.orthodb.org/?query=20129at3699	Homeobox domain
20130at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G014650.1	295.3	179	https://v10-1.orthodb.org/?query=20130at3699	Mitochondrial glycoprotein
20130at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C4G056780.1	296.3	178	https://v10-1.orthodb.org/?query=20130at3699	Mitochondrial glycoprotein
20133at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B7G025420.1	338.5	155	https://v10-1.orthodb.org/?query=20133at3699	ERV/ALR sulfhydryl oxidase domain
20133at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B4G040930.1	325.1	155	https://v10-1.orthodb.org/?query=20133at3699	ERV/ALR sulfhydryl oxidase domain
20134at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G050050.1	335.7	180	https://v10-1.orthodb.org/?query=20134at3699	ENTH  domain
20134at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G007390.1	305.7	180	https://v10-1.orthodb.org/?query=20134at3699	ENTH  domain
20135at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G006970.1	634.0	398	https://v10-1.orthodb.org/?query=20135at3699	DEK, C-terminal
20135at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G049070.1	632.4	372	https://v10-1.orthodb.org/?query=20135at3699	DEK, C-terminal
20138at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012B1G009310.1	344.5	176	https://v10-1.orthodb.org/?query=20138at3699	Pyridoxamine 5'-phosphate oxidase family protein
20149at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B3G015920.1	437.6	197	https://v10-1.orthodb.org/?query=20149at3699	Germin
20149at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G053850.1	434.6	197	https://v10-1.orthodb.org/?query=20149at3699	Germin
20162at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G004280.1	415.2	204	https://v10-1.orthodb.org/?query=20162at3699	PRA1 family protein
20162at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G005450.1	401.3	204	https://v10-1.orthodb.org/?query=20162at3699	PRA1 family protein
20169at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G057380.1	265.1	148	https://v10-1.orthodb.org/?query=20169at3699	Thioredoxin
20169at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G036750.1	258.2	148	https://v10-1.orthodb.org/?query=20169at3699	Thioredoxin
20184at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G039570.1	226.9	182	https://v10-1.orthodb.org/?query=20184at3699	At4g09970
20184at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C2G032210.1	245.9	181	https://v10-1.orthodb.org/?query=20184at3699	At4g09970
20204at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012C5G029030.1	341.1	155	https://v10-1.orthodb.org/?query=20204at3699	Cyclin
20206at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012B4G043450.1	267.5	164	https://v10-1.orthodb.org/?query=20206at3699	CBS domain
20209at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G064370.1	335.1	159	https://v10-1.orthodb.org/?query=20209at3699	Peptidyl-prolyl cis-trans isomerase FKBP16-1, chloroplastic
20209at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C7G046470.1	330.5	159	https://v10-1.orthodb.org/?query=20209at3699	Peptidyl-prolyl cis-trans isomerase FKBP16-1, chloroplastic
20214at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C2G060660.1	384.7	177	https://v10-1.orthodb.org/?query=20214at3699	Thylakoid lumenal 15.0 kDa protein 2, chloroplastic
20214at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G010910.1	365.4	177	https://v10-1.orthodb.org/?query=20214at3699	Thylakoid lumenal 15.0 kDa protein 2, chloroplastic
20219at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G027140.1	333.2	190	https://v10-1.orthodb.org/?query=20219at3699	AT3g12650/T2E22_103
20219at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B7G014970.1	323.3	190	https://v10-1.orthodb.org/?query=20219at3699	AT3g12650/T2E22_103
20219at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G034980.1	308.2	190	https://v10-1.orthodb.org/?query=20219at3699	AT3g12650/T2E22_103
20227at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G048310.1	305.1	157	https://v10-1.orthodb.org/?query=20227at3699	NAD(P)H-quinone oxidoreductase subunit L
20227at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C2G015590.1	306.3	156	https://v10-1.orthodb.org/?query=20227at3699	NAD(P)H-quinone oxidoreductase subunit L
20227at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C6G035490.1	301.1	154	https://v10-1.orthodb.org/?query=20227at3699	NAD(P)H-quinone oxidoreductase subunit L
20239at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G057050.1	312.3	145	https://v10-1.orthodb.org/?query=20239at3699	Glyoxalase/fosfomycin resistance/dioxygenase domain
20239at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G020360.1	311.5	145	https://v10-1.orthodb.org/?query=20239at3699	Glyoxalase/fosfomycin resistance/dioxygenase domain
20239at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G076850.1	310.4	145	https://v10-1.orthodb.org/?query=20239at3699	Glyoxalase/fosfomycin resistance/dioxygenase domain
20239at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G037580.1	292.8	129	https://v10-1.orthodb.org/?query=20239at3699	Glyoxalase/fosfomycin resistance/dioxygenase domain
20243at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G047630.1	281.7	147	https://v10-1.orthodb.org/?query=20243at3699	Phosphatidylethanolamine-binding protein
20243at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G052470.1	281.3	147	https://v10-1.orthodb.org/?query=20243at3699	Phosphatidylethanolamine-binding protein
20246at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C7G045680.1	318.5	180	https://v10-1.orthodb.org/?query=20246at3699	SAWADEE domain
20246at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G063660.1	310.4	180	https://v10-1.orthodb.org/?query=20246at3699	SAWADEE domain
20249at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G038910.1	348.3	184	https://v10-1.orthodb.org/?query=20249at3699	uncharacterized protein LOC103842091
20249at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G008140.1	338.6	184	https://v10-1.orthodb.org/?query=20249at3699	uncharacterized protein LOC103842091
20261at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B7G021290.1	369.3	174	https://v10-1.orthodb.org/?query=20261at3699	Chitin-binding, type 1
20261at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G022630.1	369.4	173	https://v10-1.orthodb.org/?query=20261at3699	Chitin-binding, type 1
20286at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C2G006600.1	296.0	157	https://v10-1.orthodb.org/?query=20286at3699	PAR1
20286at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G012390.1	294.2	157	https://v10-1.orthodb.org/?query=20286at3699	PAR1
20290at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G013880.1	382.9	171	https://v10-1.orthodb.org/?query=20290at3699	PsbP, C-terminal
20290at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G013110.1	382.0	171	https://v10-1.orthodb.org/?query=20290at3699	PsbP, C-terminal
20295at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C6G039170.1	336.2	177	https://v10-1.orthodb.org/?query=20295at3699	Zinc finger, RING-type
20295at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B3G030200.1	336.1	177	https://v10-1.orthodb.org/?query=20295at3699	Zinc finger, RING-type
20306at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G000730.1	368.7	187	https://v10-1.orthodb.org/?query=20306at3699	Zinc finger, RING-type
20306at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B4G014370.1	369.4	186	https://v10-1.orthodb.org/?query=20306at3699	Zinc finger, RING-type
20310at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B7G038210.1	400.0	196	https://v10-1.orthodb.org/?query=20310at3699	Reticulon
20310at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C1G033670.1	398.6	196	https://v10-1.orthodb.org/?query=20310at3699	Reticulon
20310at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G031100.1	386.5	194	https://v10-1.orthodb.org/?query=20310at3699	Reticulon
20314at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B3G014630.1	251.9	130	https://v10-1.orthodb.org/?query=20314at3699	Armadillo
20314at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G013060.1	248.9	129	https://v10-1.orthodb.org/?query=20314at3699	Armadillo
20318at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G073380.1	418.2	185	https://v10-1.orthodb.org/?query=20318at3699	Small GTPase
20318at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G041490.1	418.2	185	https://v10-1.orthodb.org/?query=20318at3699	Small GTPase
20318at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C7G034840.1	418.2	185	https://v10-1.orthodb.org/?query=20318at3699	Small GTPase
20320at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G039550.1	286.3	127	https://v10-1.orthodb.org/?query=20320at3699	Thioredoxin-like fold
20320at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G047740.1	285.0	127	https://v10-1.orthodb.org/?query=20320at3699	Thioredoxin-like fold
20320at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G049460.1	284.4	127	https://v10-1.orthodb.org/?query=20320at3699	Thioredoxin-like fold
20320at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C1G044070.1	279.7	127	https://v10-1.orthodb.org/?query=20320at3699	Thioredoxin-like fold
20322at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C4G005670.1	281.2	214	https://v10-1.orthodb.org/?query=20322at3699	A0A087H5M5_ARAAL
20322at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G009690.1	265.7	214	https://v10-1.orthodb.org/?query=20322at3699	A0A087H5M5_ARAAL
20322at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G054830.1	261.7	207	https://v10-1.orthodb.org/?query=20322at3699	A0A087H5M5_ARAAL
20334at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G043880.1	435.0	254	https://v10-1.orthodb.org/?query=20334at3699	SANT/Myb domain
20334at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C6G009730.1	431.5	247	https://v10-1.orthodb.org/?query=20334at3699	SANT/Myb domain
20358at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B3G051390.1	279.1	208	https://v10-1.orthodb.org/?query=20358at3699	Uncharacterized protein At4g38980
20358at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G063450.1	278.2	208	https://v10-1.orthodb.org/?query=20358at3699	Uncharacterized protein At4g38980
20358at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G063430.1	268.9	208	https://v10-1.orthodb.org/?query=20358at3699	Uncharacterized protein At4g38980
20361at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G031910.1	297.3	149	https://v10-1.orthodb.org/?query=20361at3699	Ribosomal protein L18
20361at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G026960.1	311.7	148	https://v10-1.orthodb.org/?query=20361at3699	Ribosomal protein L18
20368at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G016330.1	342.3	177	https://v10-1.orthodb.org/?query=20368at3699	Lateral organ boundaries, LOB
20368at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G004990.1	334.1	177	https://v10-1.orthodb.org/?query=20368at3699	Lateral organ boundaries, LOB
20368at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G007500.1	329.2	176	https://v10-1.orthodb.org/?query=20368at3699	Lateral organ boundaries, LOB
20368at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C4G011110.1	326.7	175	https://v10-1.orthodb.org/?query=20368at3699	Lateral organ boundaries, LOB
20368at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G006060.1	293.8	149	https://v10-1.orthodb.org/?query=20368at3699	Lateral organ boundaries, LOB
20376at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C2G058520.1	317.3	167	https://v10-1.orthodb.org/?query=20376at3699	Late embryogenesis abundant protein, LEA_2 subgroup
20376at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G020060.1	316.4	166	https://v10-1.orthodb.org/?query=20376at3699	Late embryogenesis abundant protein, LEA_2 subgroup
20381at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C1G011880.1	260.4	120	https://v10-1.orthodb.org/?query=20381at3699	Rhodanese-like domain
20381at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G056500.1	255.6	120	https://v10-1.orthodb.org/?query=20381at3699	Rhodanese-like domain
20387at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C6G025890.1	306.5	167	https://v10-1.orthodb.org/?query=20387at3699	At1g47410
